x_,y_,t_,sex,id,name
1785253.6561672557,2402577.752808528,2009-02-17T10:45:38Z,M,M1,Leroy
1785250.346386668,2402581.09101704,2009-02-17T11:00:21Z,M,M1,Leroy
1785243.5537674748,2402559.965980599,2009-02-17T11:15:10Z,M,M1,Leroy
1784891.0600446293,2402479.292566025,2009-02-17T11:31:07Z,M,M1,Leroy
1785362.1061761437,2401989.058890356,2009-02-17T23:01:49Z,M,M1,Leroy
1785474.9188130922,2401523.3611139143,2009-02-17T23:15:52Z,M,M1,Leroy
1785701.1194077288,2401503.8086876976,2009-02-17T23:30:22Z,M,M1,Leroy
1785497.9676759695,2401248.7276810072,2009-02-17T23:45:17Z,M,M1,Leroy
1786123.982322896,2400762.758574885,2009-02-18T00:00:39Z,M,M1,Leroy
1786710.7095517449,2400289.4664446795,2009-02-18T00:15:29Z,M,M1,Leroy
1787290.0038268578,2400269.8466777964,2009-02-18T00:30:45Z,M,M1,Leroy
1787471.6890589579,2400379.1082456885,2009-02-18T00:46:19Z,M,M1,Leroy
1787464.9884114284,2400378.815313732,2009-02-18T01:00:45Z,M,M1,Leroy
1787332.6943926155,2400542.9856534796,2009-02-18T01:45:54Z,M,M1,Leroy
1786989.9177260126,2400200.807057057,2009-02-18T02:00:51Z,M,M1,Leroy
1787001.0820344524,2399975.293131935,2009-02-18T02:15:19Z,M,M1,Leroy
1786577.6538518735,2399647.401917757,2009-02-18T02:30:33Z,M,M1,Leroy
1786056.431471282,2399664.6877916995,2009-02-18T02:45:05Z,M,M1,Leroy
1785811.528232206,2399936.2417682773,2009-02-18T03:15:43Z,M,M1,Leroy
1785813.6965478174,2399971.2710838113,2009-02-18T03:30:26Z,M,M1,Leroy
1785813.807189599,2399964.842274193,2009-02-18T03:45:51Z,M,M1,Leroy
1785812.9372780586,2399970.838301916,2009-02-18T04:00:07Z,M,M1,Leroy
1785816.4697052257,2399966.5649595046,2009-02-18T04:15:51Z,M,M1,Leroy
1785818.5689601952,2399966.0406460096,2009-02-18T04:30:58Z,M,M1,Leroy
1785819.2454440077,2399961.847961605,2009-02-18T04:45:48Z,M,M1,Leroy
1785483.032621764,2400470.6714479877,2009-02-18T05:01:11Z,M,M1,Leroy
1785494.2878274934,2401115.769733047,2009-02-18T05:15:44Z,M,M1,Leroy
1785521.420948193,2401485.9678911134,2009-02-18T05:30:26Z,M,M1,Leroy
1785560.7308721498,2401863.511028433,2009-02-18T05:45:36Z,M,M1,Leroy
1785027.9867274757,2401939.757461994,2009-02-18T06:01:24Z,M,M1,Leroy
1784971.4474527303,2402357.7871519895,2009-02-18T06:15:08Z,M,M1,Leroy
1784693.8802501275,2402467.6333443252,2009-02-18T06:31:18Z,M,M1,Leroy
1784695.9253788034,2402465.005779201,2009-02-18T06:45:45Z,M,M1,Leroy
1784734.8634885165,2402547.101684123,2009-02-18T07:00:21Z,M,M1,Leroy
1784627.4889348315,2403204.0012052287,2009-02-18T07:15:16Z,M,M1,Leroy
1784008.3896033533,2403007.9118861016,2009-02-18T07:30:26Z,M,M1,Leroy
1784022.932010141,2402857.643949147,2009-02-18T07:45:47Z,M,M1,Leroy
1784672.086047611,2402966.059505473,2009-02-18T08:00:18Z,M,M1,Leroy
1785083.8220366328,2402657.860306661,2009-02-18T08:15:12Z,M,M1,Leroy
1785571.784580567,2402500.737144877,2009-02-18T08:30:33Z,M,M1,Leroy
1786001.3196692823,2402196.6537490096,2009-02-18T09:01:03Z,M,M1,Leroy
1785865.8880707799,2402069.1986231455,2009-02-18T09:15:47Z,M,M1,Leroy
1785791.4556972194,2401959.423281449,2009-02-18T09:30:44Z,M,M1,Leroy
1785055.7910342405,2402288.743716777,2009-02-18T09:45:30Z,M,M1,Leroy
1784357.1718638255,2402576.156719596,2009-02-18T22:46:18Z,M,M1,Leroy
1784013.6003981712,2402840.3406499173,2009-02-18T23:01:45Z,M,M1,Leroy
1784230.1846279905,2403327.5879915887,2009-02-18T23:46:35Z,M,M1,Leroy
1783548.2196495868,2402768.227345121,2009-02-19T00:00:35Z,M,M1,Leroy
1783197.9477666467,2402353.0103819496,2009-02-19T00:16:15Z,M,M1,Leroy
1783029.14878228,2402204.3066845434,2009-02-19T00:45:55Z,M,M1,Leroy
1783124.7113423576,2402201.529760507,2009-02-19T01:31:48Z,M,M1,Leroy
1783026.6257625944,2402211.920537509,2009-02-19T01:45:57Z,M,M1,Leroy
1782716.831184333,2401586.510178214,2009-02-19T03:46:24Z,M,M1,Leroy
1781200.9998627687,2402251.152160834,2009-02-19T05:02:01Z,M,M1,Leroy
1781257.2456395165,2402203.299238963,2009-02-19T05:16:19Z,M,M1,Leroy
1781240.0599766662,2402172.933791651,2009-02-19T05:31:36Z,M,M1,Leroy
1781226.2238198132,2402144.176438449,2009-02-19T05:45:49Z,M,M1,Leroy
1781237.416478631,2402138.8667945326,2009-02-19T06:00:44Z,M,M1,Leroy
1781218.4843531388,2402145.284788771,2009-02-19T06:16:47Z,M,M1,Leroy
1781224.4374767013,2402178.584648713,2009-02-19T07:30:55Z,M,M1,Leroy
1781228.0903603814,2402148.270068672,2009-02-19T07:45:57Z,M,M1,Leroy
1781229.5065914853,2402118.253019296,2009-02-19T08:01:13Z,M,M1,Leroy
1781235.421941438,2402142.2763735848,2009-02-19T08:16:21Z,M,M1,Leroy
1781367.9890704707,2402254.578015242,2009-02-19T08:30:24Z,M,M1,Leroy
1781426.6184876703,2403794.851916456,2009-02-20T00:01:49Z,M,M1,Leroy
1781710.6469933882,2404296.8933560792,2009-02-20T00:15:07Z,M,M1,Leroy
1782065.2121516734,2404412.7603712804,2009-02-20T00:30:19Z,M,M1,Leroy
1782647.0590339394,2403948.0911030932,2009-02-20T00:45:46Z,M,M1,Leroy
1782906.095759416,2403685.9304695926,2009-02-20T01:01:40Z,M,M1,Leroy
1783248.2395720226,2403545.8518719426,2009-02-20T01:16:09Z,M,M1,Leroy
1783419.9990171643,2403374.1216329546,2009-02-20T01:31:51Z,M,M1,Leroy
1783902.8393147634,2403326.866048535,2009-02-20T01:46:06Z,M,M1,Leroy
1784185.7661643575,2403531.44806126,2009-02-20T02:00:17Z,M,M1,Leroy
1784524.7355337406,2403044.5122582815,2009-02-20T02:15:26Z,M,M1,Leroy
1786241.267161369,2400553.6077097035,2009-02-20T04:31:55Z,M,M1,Leroy
1786489.4797209054,2400505.4890439515,2009-02-20T04:45:48Z,M,M1,Leroy
1787116.9106514242,2400482.662060505,2009-02-20T05:00:31Z,M,M1,Leroy
1787520.8095880975,2400813.8977250825,2009-02-20T05:16:03Z,M,M1,Leroy
1787653.308086881,2400714.2187679475,2009-02-20T05:45:23Z,M,M1,Leroy
1787659.6730508804,2400706.127475117,2009-02-20T06:01:39Z,M,M1,Leroy
1787659.394311849,2400701.627493024,2009-02-20T06:15:15Z,M,M1,Leroy
1787660.4885153077,2400717.10694795,2009-02-20T06:30:16Z,M,M1,Leroy
1787456.9212416436,2401052.796093748,2009-02-20T06:45:14Z,M,M1,Leroy
1787396.7782728025,2401117.794753086,2009-02-20T07:00:18Z,M,M1,Leroy
1787369.8497484827,2400425.3989067897,2009-02-20T07:15:46Z,M,M1,Leroy
1787506.9249685553,2400035.068958397,2009-02-20T07:30:17Z,M,M1,Leroy
1787696.6791898932,2399500.1538899383,2009-02-20T07:45:54Z,M,M1,Leroy
1787344.6979085538,2399632.974491435,2009-02-20T08:01:01Z,M,M1,Leroy
1786706.5606351562,2400128.66309877,2009-02-20T23:01:55Z,M,M1,Leroy
1786409.4891094898,2400248.263964809,2009-02-20T23:15:11Z,M,M1,Leroy
1786063.2740342356,2400791.404435835,2009-02-20T23:30:17Z,M,M1,Leroy
1785736.2987509142,2401146.6089080977,2009-02-20T23:45:14Z,M,M1,Leroy
1785186.5156885148,2401281.1252113697,2009-02-21T00:00:32Z,M,M1,Leroy
1785064.47660775,2401384.5549395615,2009-02-21T00:15:49Z,M,M1,Leroy
1784822.1089137036,2401694.571108348,2009-02-21T01:00:23Z,M,M1,Leroy
1784640.624379557,2401599.627097762,2009-02-21T01:15:55Z,M,M1,Leroy
1784659.193386172,2401610.4039621158,2009-02-21T01:30:57Z,M,M1,Leroy
1784646.0487758857,2401588.956943391,2009-02-21T01:46:19Z,M,M1,Leroy
1784650.6359786303,2401610.2586775934,2009-02-21T02:00:10Z,M,M1,Leroy
1784720.0725127559,2401115.7150920504,2009-02-21T02:15:13Z,M,M1,Leroy
1784237.8652552064,2400939.9048959054,2009-02-21T02:31:47Z,M,M1,Leroy
1783826.892699613,2400799.63692969,2009-02-21T02:46:03Z,M,M1,Leroy
1783274.5021853147,2401044.42472565,2009-02-21T03:01:46Z,M,M1,Leroy
1782570.673473191,2401459.4348237608,2009-02-21T03:16:21Z,M,M1,Leroy
1781369.0451985274,2402243.8607132304,2009-02-21T04:15:42Z,M,M1,Leroy
1781366.937250446,2402242.2363819666,2009-02-21T04:30:33Z,M,M1,Leroy
1780966.3527899887,2402310.740970236,2009-02-21T04:46:01Z,M,M1,Leroy
1780634.212672729,2402830.322430849,2009-02-21T05:01:45Z,M,M1,Leroy
1780152.2253118076,2402817.588166428,2009-02-21T05:16:34Z,M,M1,Leroy
1780303.9760506595,2403669.4029257623,2009-02-21T06:01:44Z,M,M1,Leroy
1780305.5208903558,2403665.8065743395,2009-02-21T06:15:15Z,M,M1,Leroy
1780306.1661439291,2403664.351529365,2009-02-21T06:30:18Z,M,M1,Leroy
1780309.3930267445,2403668.984893211,2009-02-21T06:45:12Z,M,M1,Leroy
1780308.2021245447,2403663.627422847,2009-02-21T23:01:54Z,M,M1,Leroy
1780291.1601807892,2403659.8483456736,2009-02-21T23:15:56Z,M,M1,Leroy
1780715.6088721838,2403564.7877520137,2009-02-21T23:31:14Z,M,M1,Leroy
1781109.5054347322,2403373.194409512,2009-02-21T23:46:20Z,M,M1,Leroy
1782159.4847393353,2403076.582460939,2009-02-22T00:15:27Z,M,M1,Leroy
1782571.34159296,2403271.477551299,2009-02-22T01:00:54Z,M,M1,Leroy
1782574.6805118227,2403235.7019980103,2009-02-22T01:16:45Z,M,M1,Leroy
1782878.9262406584,2403281.1984019387,2009-02-22T01:45:10Z,M,M1,Leroy
1782872.530941182,2403177.1837500804,2009-02-22T02:00:17Z,M,M1,Leroy
1782905.9712399528,2403182.3611143557,2009-02-22T02:15:57Z,M,M1,Leroy
1782849.530780176,2403150.672340157,2009-02-22T02:30:34Z,M,M1,Leroy
1782816.3787201832,2403038.5736312233,2009-02-22T02:45:18Z,M,M1,Leroy
1782986.1188949489,2402765.3935762467,2009-02-22T03:01:50Z,M,M1,Leroy
1783672.4402724234,2402680.8305165265,2009-02-22T03:16:12Z,M,M1,Leroy
1784553.2425484166,2402019.1408303166,2009-02-22T03:46:15Z,M,M1,Leroy
1784679.3586628,2402506.2260669065,2009-02-22T04:01:04Z,M,M1,Leroy
1784684.828641022,2402467.600302406,2009-02-22T04:15:44Z,M,M1,Leroy
1784692.4843782515,2402471.862007944,2009-02-22T04:30:44Z,M,M1,Leroy
1784694.4053998422,2402472.6505983113,2009-02-22T04:45:51Z,M,M1,Leroy
1784688.1699023633,2402469.7019084594,2009-02-22T05:00:11Z,M,M1,Leroy
1785154.8097035293,2402660.9953928934,2009-02-22T05:30:38Z,M,M1,Leroy
1785345.6362470337,2402045.727120658,2009-02-22T05:46:18Z,M,M1,Leroy
1786259.761386572,2401594.3738040267,2009-02-22T06:16:19Z,M,M1,Leroy
1785821.3009069422,2401377.962601411,2009-02-22T06:30:24Z,M,M1,Leroy
1786178.3577715443,2400683.818175548,2009-02-22T06:46:15Z,M,M1,Leroy
1786972.1922798,2400491.957849417,2009-02-22T07:00:55Z,M,M1,Leroy
1787527.5786201532,2400361.961873886,2009-02-22T07:30:51Z,M,M1,Leroy
1787350.5288710457,2400333.354348205,2009-02-22T07:46:38Z,M,M1,Leroy
1787663.4605113708,2400705.648468235,2009-02-22T08:15:25Z,M,M1,Leroy
1787663.5273952382,2400701.173124896,2009-02-22T08:30:45Z,M,M1,Leroy
1787656.1007974776,2400709.5062406897,2009-02-22T08:45:15Z,M,M1,Leroy
1787658.0402733162,2400708.6688142796,2009-02-22T09:00:16Z,M,M1,Leroy
1787485.136365061,2401090.968474948,2009-02-22T09:15:12Z,M,M1,Leroy
1787435.9592108363,2401129.1310303854,2009-02-22T09:30:44Z,M,M1,Leroy
1787439.41225386,2401133.971176771,2009-02-22T09:45:40Z,M,M1,Leroy
1787431.686092652,2401117.066489684,2009-02-22T10:00:49Z,M,M1,Leroy
1787431.216621474,2401136.206217494,2009-02-22T10:15:55Z,M,M1,Leroy
1787439.2005365733,2401128.1317603053,2009-02-22T10:45:48Z,M,M1,Leroy
1787443.6868976497,2401120.972761528,2009-02-22T11:00:23Z,M,M1,Leroy
1787454.2726627751,2401137.534181715,2009-02-22T11:15:23Z,M,M1,Leroy
1787418.2498734316,2401116.632894014,2009-02-22T11:30:47Z,M,M1,Leroy
1787433.3307993095,2401132.412304238,2009-02-22T11:45:47Z,M,M1,Leroy
1787437.0845104426,2401127.422566005,2009-02-22T12:00:48Z,M,M1,Leroy
1787453.60351143,2401080.72433872,2009-02-22T12:16:53Z,M,M1,Leroy
1787430.4707175829,2401120.246798751,2009-02-22T12:30:39Z,M,M1,Leroy
1787449.448515771,2401148.7940181945,2009-02-22T12:45:51Z,M,M1,Leroy
1787446.1192940755,2401130.463770895,2009-02-22T13:00:56Z,M,M1,Leroy
1786729.576446979,2399648.982135234,2009-02-23T00:46:19Z,M,M1,Leroy
1786715.2745423873,2399637.8350533945,2009-02-23T01:00:49Z,M,M1,Leroy
1786620.9588477795,2399598.500794787,2009-02-23T01:15:57Z,M,M1,Leroy
1786772.0264544256,2400256.4886344443,2009-02-23T05:00:56Z,M,M1,Leroy
1786379.7722864852,2400445.9401510027,2009-02-23T05:15:52Z,M,M1,Leroy
1786098.2086139694,2400704.2907697065,2009-02-23T05:30:47Z,M,M1,Leroy
1785929.127402738,2401044.956506747,2009-02-23T05:45:45Z,M,M1,Leroy
1785621.0511864033,2401544.8276206246,2009-02-23T06:01:01Z,M,M1,Leroy
1785449.984750232,2401624.3895122535,2009-02-23T06:15:52Z,M,M1,Leroy
1784995.5052914529,2401999.7152018407,2009-02-23T06:30:29Z,M,M1,Leroy
1784796.874136437,2402419.790607956,2009-02-23T06:45:38Z,M,M1,Leroy
1784435.3339379295,2403058.0681413864,2009-02-23T07:00:14Z,M,M1,Leroy
1784293.9758682775,2403703.596017233,2009-02-23T07:15:53Z,M,M1,Leroy
1783859.8307369892,2404087.364569539,2009-02-23T07:30:23Z,M,M1,Leroy
1783360.1952184122,2404130.8252282627,2009-02-23T07:45:21Z,M,M1,Leroy
1782644.1259256739,2403877.938516472,2009-02-23T10:00:54Z,M,M1,Leroy
1782605.2636428575,2403874.164489143,2009-02-23T10:16:25Z,M,M1,Leroy
1782930.8112681564,2403428.4110997953,2009-02-23T10:30:05Z,M,M1,Leroy
1783150.7531285158,2403451.1680228002,2009-02-23T10:45:54Z,M,M1,Leroy
1783214.6738947928,2403538.208173049,2009-02-23T11:00:19Z,M,M1,Leroy
1783207.6030416572,2403527.953635845,2009-02-23T11:15:52Z,M,M1,Leroy
1783215.065995815,2403537.118165723,2009-02-23T11:30:51Z,M,M1,Leroy
1783206.6205865266,2403549.323463796,2009-02-23T11:45:49Z,M,M1,Leroy
1783219.353220783,2403537.2727165464,2009-02-23T12:01:19Z,M,M1,Leroy
1783197.0726795224,2403532.9693475235,2009-02-23T12:30:57Z,M,M1,Leroy
1783221.4658816683,2403529.2746869703,2009-02-23T12:46:53Z,M,M1,Leroy
1783225.6107639594,2403525.08876343,2009-02-23T13:00:50Z,M,M1,Leroy
1783218.7206657077,2403531.506829522,2009-02-23T13:15:50Z,M,M1,Leroy
1783227.4671959945,2403533.8780122586,2009-02-23T13:30:57Z,M,M1,Leroy
1783202.1921360854,2403515.1408901513,2009-02-23T13:45:20Z,M,M1,Leroy
1783217.8066215743,2403535.01126628,2009-02-23T14:00:43Z,M,M1,Leroy
1783216.4124255471,2403533.624309728,2009-02-23T14:15:11Z,M,M1,Leroy
1783218.2341695102,2403538.9599375823,2009-02-23T14:30:16Z,M,M1,Leroy
1783217.9232032825,2403539.460483803,2009-02-23T14:45:23Z,M,M1,Leroy
1783215.4457172123,2403538.586302867,2009-02-23T15:00:23Z,M,M1,Leroy
1783215.919706974,2403535.597762546,2009-02-23T15:15:26Z,M,M1,Leroy
1783211.624444768,2403546.030159238,2009-02-23T15:30:12Z,M,M1,Leroy
1783213.0953090016,2403540.705275711,2009-02-23T15:45:16Z,M,M1,Leroy
1783218.7931281622,2403545.2481637592,2009-02-23T16:00:21Z,M,M1,Leroy
1783220.0045622594,2403524.288611324,2009-02-23T16:15:23Z,M,M1,Leroy
1783211.9102707135,2403543.341571722,2009-02-23T16:30:21Z,M,M1,Leroy
1783220.1970030037,2403534.417740705,2009-02-23T16:45:51Z,M,M1,Leroy
1783219.6724200111,2403534.902122264,2009-02-23T17:00:06Z,M,M1,Leroy
1783217.3923985672,2403544.5946763153,2009-02-23T17:15:35Z,M,M1,Leroy
1783213.065535374,2403508.254071832,2009-02-23T17:30:44Z,M,M1,Leroy
1783219.4359260288,2403530.217766149,2009-02-23T17:45:58Z,M,M1,Leroy
1783226.6028032305,2403516.5610422636,2009-02-23T18:00:13Z,M,M1,Leroy
1783218.6679362857,2403529.5763971945,2009-02-23T18:15:50Z,M,M1,Leroy
1783232.2781345462,2403528.081283595,2009-02-23T18:30:18Z,M,M1,Leroy
1783226.2693353526,2403531.2742649433,2009-02-23T18:45:18Z,M,M1,Leroy
1783216.8612783672,2403534.2359945485,2009-02-23T19:15:48Z,M,M1,Leroy
1783217.473847268,2403534.8979581855,2009-02-23T19:30:13Z,M,M1,Leroy
1783216.0095161842,2403538.0423058467,2009-02-23T19:45:15Z,M,M1,Leroy
1783217.905857273,2403543.521941418,2009-02-23T20:00:18Z,M,M1,Leroy
1783219.5586027673,2403529.0294620236,2009-02-23T20:15:44Z,M,M1,Leroy
1783228.8450600374,2403515.392638865,2009-02-23T20:30:49Z,M,M1,Leroy
1783225.484755796,2403524.702880038,2009-02-23T20:45:51Z,M,M1,Leroy
1783218.5332576265,2403540.627176621,2009-02-23T21:00:15Z,M,M1,Leroy
1783198.2215048948,2403555.050915542,2009-02-23T21:15:19Z,M,M1,Leroy
1783215.5491623683,2403536.7732704715,2009-02-23T21:30:50Z,M,M1,Leroy
1783217.9369659412,2403534.743551612,2009-02-23T21:45:21Z,M,M1,Leroy
1783224.4179174104,2403546.0756925843,2009-02-23T22:00:12Z,M,M1,Leroy
1783216.9270167965,2403535.6526998426,2009-02-23T22:15:21Z,M,M1,Leroy
1783215.0822076206,2403532.849715792,2009-02-23T22:30:13Z,M,M1,Leroy
1783215.7207304267,2403530.5433036215,2009-02-23T22:45:11Z,M,M1,Leroy
1783218.3077630284,2403536.9905308965,2009-02-23T23:00:12Z,M,M1,Leroy
1783217.2171170413,2403533.2637256687,2009-02-23T23:15:22Z,M,M1,Leroy
1783225.2800551925,2403541.272674905,2009-02-23T23:30:34Z,M,M1,Leroy
1783231.446650015,2403542.3549262485,2009-02-23T23:45:19Z,M,M1,Leroy
1782782.7777161093,2403319.16237242,2009-02-24T00:15:55Z,M,M1,Leroy
1782448.4181740286,2403063.848920378,2009-02-24T00:30:09Z,M,M1,Leroy
1782152.8457441193,2402391.7860009233,2009-02-24T00:45:39Z,M,M1,Leroy
1781990.9233479507,2401993.8746542917,2009-02-24T01:01:09Z,M,M1,Leroy
1781577.6261963171,2401871.1071668835,2009-02-24T01:15:59Z,M,M1,Leroy
1781372.50418462,2402239.2818640736,2009-02-24T01:31:08Z,M,M1,Leroy
1781373.8194244069,2402235.1028857296,2009-02-24T01:45:51Z,M,M1,Leroy
1781373.30962157,2402237.6809791126,2009-02-24T02:00:17Z,M,M1,Leroy
1781372.611111804,2402229.4653452006,2009-02-24T02:15:10Z,M,M1,Leroy
1781373.2195128815,2402226.6120020137,2009-02-24T02:30:12Z,M,M1,Leroy
1781450.2049753282,2402096.757147317,2009-02-24T02:46:18Z,M,M1,Leroy
1781468.6104877782,2402122.002938125,2009-02-24T03:00:39Z,M,M1,Leroy
1781475.4769242886,2402140.980568613,2009-02-24T03:16:23Z,M,M1,Leroy
1781447.4370865624,2402132.552514299,2009-02-24T03:30:38Z,M,M1,Leroy
1781468.5173091986,2402127.8033165187,2009-02-24T03:46:05Z,M,M1,Leroy
1781466.9983077762,2402119.9446861483,2009-02-24T04:00:44Z,M,M1,Leroy
1781466.9242052468,2402130.4350865157,2009-02-24T04:15:09Z,M,M1,Leroy
1781467.303496404,2402124.4153242656,2009-02-24T04:30:45Z,M,M1,Leroy
1781468.4883880548,2402126.900712588,2009-02-24T04:45:51Z,M,M1,Leroy
1781467.5811466153,2402142.430666075,2009-02-24T05:00:28Z,M,M1,Leroy
1781459.2949185926,2402117.719488816,2009-02-24T05:15:17Z,M,M1,Leroy
1781455.0163325544,2402136.114926186,2009-02-24T05:30:14Z,M,M1,Leroy
1781466.9110202675,2402122.186391804,2009-02-24T05:45:35Z,M,M1,Leroy
1781458.4268876358,2402118.9840046684,2009-02-24T06:00:51Z,M,M1,Leroy
1781459.2003300309,2402121.440912816,2009-02-24T06:15:19Z,M,M1,Leroy
1781456.6943568678,2402119.3778327433,2009-02-24T06:30:10Z,M,M1,Leroy
1781456.7203802688,2402124.8159631947,2009-02-24T06:45:21Z,M,M1,Leroy
1781474.6750900238,2402131.7528091483,2009-02-24T07:00:19Z,M,M1,Leroy
1781454.232216562,2402109.8145382386,2009-02-24T07:15:15Z,M,M1,Leroy
1781430.573932045,2402103.1930371136,2009-02-24T07:30:53Z,M,M1,Leroy
1781453.5436826567,2402129.8980118763,2009-02-24T07:45:39Z,M,M1,Leroy
1781492.814112961,2402138.193575312,2009-02-24T08:01:58Z,M,M1,Leroy
1781496.186731434,2402120.8699244927,2009-02-24T08:16:16Z,M,M1,Leroy
1781459.0167474314,2402119.3188430066,2009-02-24T09:00:55Z,M,M1,Leroy
1781480.2084642276,2402127.986504368,2009-02-24T09:15:54Z,M,M1,Leroy
1781101.3241690146,2402235.0290243435,2009-02-24T09:30:39Z,M,M1,Leroy
1780863.6681261486,2402475.766884176,2009-02-24T09:45:18Z,M,M1,Leroy
1780251.2984270828,2402757.054627852,2009-02-24T10:00:39Z,M,M1,Leroy
1780065.20990864,2402947.395017011,2009-02-24T10:15:23Z,M,M1,Leroy
1779917.1191435617,2402827.610384104,2009-02-24T10:30:36Z,M,M1,Leroy
1779899.1966113967,2402756.2624403117,2009-02-24T10:45:54Z,M,M1,Leroy
1779860.2736104312,2403150.3210620093,2009-02-24T11:00:34Z,M,M1,Leroy
1781039.330345947,2403240.2891444536,2009-02-24T11:30:50Z,M,M1,Leroy
1781032.7099740026,2403224.9417407685,2009-02-25T00:01:43Z,M,M1,Leroy
1781032.956722042,2403238.528114003,2009-02-25T00:15:07Z,M,M1,Leroy
1781269.5405820927,2403192.8202365935,2009-02-25T00:30:35Z,M,M1,Leroy
1781723.7092055206,2402816.8848089664,2009-02-25T00:45:36Z,M,M1,Leroy
1782322.647253757,2402657.156808014,2009-02-25T01:00:20Z,M,M1,Leroy
1782412.2707859224,2402314.302371921,2009-02-25T01:16:21Z,M,M1,Leroy
1782782.5240240819,2402735.3094624868,2009-02-25T02:00:50Z,M,M1,Leroy
1783162.857432647,2402629.839044252,2009-02-25T02:15:59Z,M,M1,Leroy
1783811.9519303462,2402717.317722899,2009-02-25T02:30:58Z,M,M1,Leroy
1784439.0917101959,2402471.182848599,2009-02-25T02:45:45Z,M,M1,Leroy
1784436.1671722946,2402468.13501222,2009-02-25T03:00:14Z,M,M1,Leroy
1784434.2122971022,2402463.9962765677,2009-02-25T03:16:20Z,M,M1,Leroy
1784435.6266024413,2402468.121701387,2009-02-25T03:30:51Z,M,M1,Leroy
1784434.8121672748,2402477.484279977,2009-02-25T03:45:15Z,M,M1,Leroy
1784436.9175998254,2402479.223853212,2009-02-25T04:00:51Z,M,M1,Leroy
1784434.0607230524,2402468.6577796787,2009-02-25T04:30:59Z,M,M1,Leroy
1784434.0560786382,2402472.205599719,2009-02-25T04:45:15Z,M,M1,Leroy
1784434.2707897332,2402462.1265745475,2009-02-25T05:00:10Z,M,M1,Leroy
1784429.7001299555,2402474.595441778,2009-02-25T05:15:39Z,M,M1,Leroy
1784431.7816793388,2402477.7764835437,2009-02-25T05:30:20Z,M,M1,Leroy
1784437.9074795193,2402463.264434135,2009-02-25T05:45:08Z,M,M1,Leroy
1784475.856335858,2402348.6465380695,2009-02-25T06:00:16Z,M,M1,Leroy
1784669.894048087,2402330.060303464,2009-02-25T06:16:49Z,M,M1,Leroy
1784682.6396067974,2402309.8936851863,2009-02-25T06:30:08Z,M,M1,Leroy
1784680.4309664816,2402506.572215541,2009-02-25T06:45:50Z,M,M1,Leroy
1784675.613921874,2402508.5424993783,2009-02-25T07:00:37Z,M,M1,Leroy
1784693.638223431,2402509.15266249,2009-02-25T07:16:49Z,M,M1,Leroy
1784686.0903164379,2402509.7633019765,2009-02-25T07:30:50Z,M,M1,Leroy
1784687.009228109,2402513.9665870164,2009-02-25T07:45:52Z,M,M1,Leroy
1784681.8041026194,2402514.363243321,2009-02-25T08:00:52Z,M,M1,Leroy
1784671.626416948,2402528.569078521,2009-02-25T08:15:50Z,M,M1,Leroy
1784849.2882264855,2402208.0374854617,2009-02-25T08:30:11Z,M,M1,Leroy
1785046.3402786788,2402073.562446482,2009-02-25T08:45:16Z,M,M1,Leroy
1784967.4527885322,2402201.8214199576,2009-02-25T23:16:25Z,M,M1,Leroy
1784878.8203981027,2402147.5641163806,2009-02-25T23:30:17Z,M,M1,Leroy
1784959.9306786063,2402141.0830002464,2009-02-25T23:46:00Z,M,M1,Leroy
1784682.2066835465,2401861.1063128044,2009-02-26T00:01:29Z,M,M1,Leroy
1784617.9917936407,2401587.852420168,2009-02-26T00:16:00Z,M,M1,Leroy
1784342.8719441206,2401687.65045871,2009-02-26T00:31:14Z,M,M1,Leroy
1783872.947351244,2401944.065937351,2009-02-26T00:45:24Z,M,M1,Leroy
1783354.569015419,2401974.782733104,2009-02-26T01:00:15Z,M,M1,Leroy
1783124.543724317,2402240.6873467756,2009-02-26T01:15:57Z,M,M1,Leroy
1783111.2654659501,2402193.566736104,2009-02-26T01:30:59Z,M,M1,Leroy
1783119.7373730107,2402255.432032999,2009-02-26T01:45:50Z,M,M1,Leroy
1783118.8565319069,2402261.0920376894,2009-02-26T02:00:58Z,M,M1,Leroy
1783132.44364428,2402229.9027484753,2009-02-26T02:15:52Z,M,M1,Leroy
1783122.1412864677,2402230.1379871317,2009-02-26T02:30:19Z,M,M1,Leroy
1783111.1408745507,2402253.7629821887,2009-02-26T02:45:49Z,M,M1,Leroy
1783117.5659216088,2402253.7231936315,2009-02-26T03:00:51Z,M,M1,Leroy
